Date,Open,High,Low,Close,Adj Close,Volume
2016-11-25,905.200012,916.799988,890.932983,913.799988,857.354370,3065824
2016-11-28,913.632996,914.799988,900.000000,904.632996,848.753540,1777818
2016-11-29,904.666992,913.132996,899.367004,901.632996,845.938904,1741327
2016-11-30,910.000000,927.500000,900.000000,921.833008,864.891113,4335631
2016-12-01,924.267029,935.000000,915.200012,925.567017,868.394470,2151997
2016-12-02,918.666992,919.732971,906.000000,907.900024,851.818787,1217827
2016-12-05,906.799988,909.867004,899.400024,904.099976,848.253479,1062822
2016-12-06,905.432983,916.000000,905.200012,908.099976,852.006348,1771909
2016-12-07,912.000000,916.732971,900.000000,902.533020,846.783264,1557765
2016-12-08,910.099976,917.166992,907.867004,911.299988,855.008728,1388842
2016-12-09,915.267029,915.533020,904.666992,908.132996,852.037292,1211254
2016-12-12,906.666992,916.599976,904.067017,909.966980,853.758179,1636279
2016-12-13,910.666992,919.267029,910.132996,917.132996,860.481445,2168125
2016-12-14,921.267029,921.267029,904.732971,906.632996,850.630066,1360938
2016-12-15,899.833008,911.400024,899.333008,904.567017,848.691650,900523
2016-12-16,904.200012,909.666992,901.367004,907.067017,851.037231,1577425
2016-12-19,905.000000,906.000000,894.367004,896.632996,841.247742,1148169
2016-12-20,896.666992,907.466980,896.099976,903.666992,847.847229,1177779
2016-12-21,905.466980,907.033020,893.333008,894.666992,839.403198,950224
2016-12-22,893.833008,896.000000,874.700012,876.432983,822.295532,1357563
2016-12-23,877.166992,894.666992,868.333008,891.632996,836.556580,2136648
2016-12-26,890.400024,896.666992,878.900024,891.732971,836.650452,1198728
2016-12-27,893.333008,906.333008,886.067017,903.732971,847.909119,1222356
2016-12-28,904.666992,908.833008,897.333008,899.966980,844.375793,1294264
2016-12-29,894.367004,902.666992,886.932983,892.799988,837.651489,2010627
2016-12-30,896.666992,903.666992,896.000000,899.400024,843.843811,1280979
2017-01-02,904.033020,912.666992,899.432983,906.400024,850.411438,1476811
2017-01-03,906.666992,916.666992,901.466980,911.466980,855.165466,1363398
2017-01-04,916.666992,920.900024,913.666992,917.732971,861.044312,2144739
2017-01-05,921.500000,930.000000,918.666992,928.200012,870.864868,2781498
2017-01-06,930.000000,935.799988,925.067017,927.299988,870.020447,1462912
2017-01-09,928.000000,931.966980,917.799988,920.432983,863.577637,819484
2017-01-10,920.166992,930.000000,918.367004,925.000000,867.862549,1359729
2017-01-11,932.000000,945.232971,930.000000,941.567017,883.406250,1514451
2017-01-12,943.267029,969.533020,942.666992,966.232971,906.548584,2707455
2017-01-13,973.333008,973.333008,954.799988,959.166992,899.918945,1400770
2017-01-16,956.666992,966.666992,954.867004,961.867004,902.452271,1052802
2017-01-17,960.000000,973.299988,960.000000,963.833008,904.296814,1423840
2017-01-18,964.000000,979.333008,964.000000,968.299988,908.487854,1538178
2017-01-19,968.666992,975.333008,963.367004,966.299988,906.611389,1019914
2017-01-20,966.299988,969.267029,940.666992,943.166992,884.907288,2177485
2017-01-23,941.333008,942.000000,921.267029,929.033020,871.646423,3534069
2017-01-24,932.166992,949.333008,932.000000,946.533020,888.065369,1879687
2017-01-25,949.867004,969.333008,946.932983,966.500000,906.799011,2294773
2017-01-27,967.367004,980.166992,955.567017,959.932983,900.637634,1871125
2017-01-30,962.000000,978.000000,958.666992,961.867004,902.452271,2601585
2017-01-31,960.000000,970.000000,951.333008,964.166992,904.610168,1894153
2017-02-01,965.299988,996.567017,964.200012,993.500000,932.131226,3577633
2017-02-02,994.400024,996.000000,980.200012,984.333008,923.530457,2257914
2017-02-03,984.333008,992.000000,971.333008,987.132996,926.157532,1650459
2017-02-06,990.000000,1000.000000,986.267029,989.200012,928.096863,1526715
2017-02-07,986.799988,1003.200012,981.432983,1000.200012,938.417358,2499546
2017-02-08,1003.200012,1007.330017,992.833008,1004.570007,942.517456,1689792
2017-02-09,1005.330017,1007.229980,984.267029,993.799988,932.412659,1529256
2017-02-10,996.833008,1005.429993,994.833008,1001.299988,939.449463,1300986
2017-02-13,1003.700012,1006.000000,987.700012,1000.099976,938.323547,930046
2017-02-14,1003.330017,1004.630005,990.666992,995.067017,933.601440,926545
2017-02-15,995.132996,1003.799988,984.099976,986.666992,925.720337,1952469
2017-02-16,989.267029,990.000000,974.033020,980.166992,919.621765,2071947
2017-02-17,980.700012,990.000000,976.666992,985.333008,924.468689,1028691
2017-02-20,988.567017,994.666992,983.367004,988.432983,927.377258,1105371
2017-02-21,984.000000,993.400024,984.000000,988.867004,927.784363,970615
2017-02-22,988.666992,992.500000,981.867004,984.632996,923.811890,1291317
2017-02-23,986.666992,1004.000000,978.799988,991.067017,929.848572,2175397
2017-02-27,996.466980,1000.000000,973.400024,977.232971,916.869019,1553899
2017-02-28,981.333008,991.966980,977.432983,979.466980,918.965088,1773558
2017-03-01,981.333008,989.900024,980.767029,984.099976,923.311829,1219411
2017-03-02,988.033020,996.900024,980.000000,982.632996,921.935486,1920216
2017-03-03,980.900024,985.567017,973.333008,980.232971,919.683716,1205019
2017-03-06,978.666992,992.666992,978.666992,990.400024,929.222717,821986
2017-03-07,989.333008,994.367004,986.299988,990.932983,929.722778,991566
2017-03-08,989.599976,996.333008,979.232971,984.200012,923.405701,1424362
2017-03-09,981.932983,988.533020,976.666992,984.599976,923.781006,1111050
2017-03-10,987.267029,998.333008,986.700012,994.400024,932.975708,1836264
2017-03-14,1011.330017,1045.800049,1011.330017,1038.729980,974.567322,7224810
2017-03-15,1038.000000,1040.000000,1026.800049,1032.599976,968.816040,2408866
2017-03-16,1039.329956,1050.000000,1038.670044,1047.369995,982.673706,2396146
2017-03-17,1047.369995,1048.599976,1029.430054,1035.030029,971.095947,1927983
2017-03-20,1036.000000,1036.930054,1023.500000,1025.099976,961.779297,1442107
2017-03-21,1033.329956,1043.069946,1028.670044,1032.699951,968.909790,2415213
2017-03-22,1025.229980,1034.500000,1016.929993,1019.900024,956.900513,3371401
2017-03-23,1024.670044,1038.930054,1012.700012,1029.270020,965.691711,2511771
2017-03-24,1032.000000,1038.670044,1027.670044,1034.130005,970.251465,1347655
2017-03-27,1033.270020,1036.670044,1025.329956,1029.270020,965.691711,1583550
2017-03-28,1032.000000,1038.530029,1027.400024,1029.500000,965.907532,2628958
2017-03-29,1036.000000,1045.069946,1033.329956,1037.699951,973.600952,2280357
2017-03-30,1042.000000,1046.670044,1034.829956,1038.300049,974.164063,2288326
2017-03-31,1034.729980,1062.430054,1034.729980,1049.930054,985.075562,3543100
2017-04-03,1054.599976,1110.670044,1051.069946,1107.329956,1038.929932,6576885
2017-04-05,1107.329956,1133.300049,1098.569946,1130.969971,1061.109619,5179798
2017-04-06,1123.329956,1134.900024,1112.670044,1122.130005,1052.815674,2740816
2017-04-07,1116.670044,1146.630005,1114.069946,1123.670044,1054.260620,4096639
2017-04-10,1125.329956,1139.400024,1108.670044,1116.030029,1047.092529,2406430
2017-04-11,1116.030029,1139.329956,1114.000000,1136.599976,1066.391968,1974126
2017-04-12,1130.000000,1141.000000,1117.530029,1135.199951,1065.078369,2135064
2017-04-13,1129.670044,1129.670044,1114.969971,1119.030029,1049.907104,1975483
2017-04-17,1120.000000,1126.400024,1113.930054,1120.900024,1051.661865,1135260
2017-04-18,1122.670044,1132.630005,1108.800049,1113.000000,1044.249634,1839489
2017-04-19,1113.329956,1116.670044,1107.900024,1113.699951,1044.906494,1158162
2017-04-20,1115.930054,1124.400024,1108.800049,1120.800049,1051.567993,1044189
2017-04-21,1130.000000,1134.469971,1120.000000,1125.000000,1055.508423,2415931
2017-04-24,1128.670044,1157.599976,1127.329956,1155.130005,1083.777344,3238530
2017-04-25,1160.000000,1166.670044,1157.329956,1164.069946,1092.165039,2879794
2017-04-26,1164.000000,1176.000000,1160.000000,1167.530029,1095.411255,2885722
2017-04-27,1165.229980,1182.670044,1162.670044,1177.829956,1105.075073,2126127
2017-04-28,1175.369995,1177.170044,1160.130005,1166.530029,1094.473022,1637739
2017-05-02,1166.729980,1178.000000,1150.000000,1154.699951,1083.373779,1861141
2017-05-03,1157.329956,1163.500000,1144.000000,1146.800049,1075.961914,1296282
2017-05-04,1149.329956,1161.300049,1148.000000,1154.430054,1083.120483,1255336
2017-05-05,1153.329956,1154.069946,1135.469971,1149.599976,1078.588867,1555141
2017-05-08,1152.000000,1159.199951,1136.729980,1139.729980,1069.328491,1246116
2017-05-09,1141.329956,1171.300049,1136.670044,1163.099976,1091.255005,1836462
2017-05-10,1169.800049,1176.670044,1154.069946,1159.500000,1087.877441,2010127
2017-05-11,1166.670044,1169.670044,1146.400024,1157.900024,1086.376221,1270446
2017-05-12,1158.300049,1171.329956,1151.069946,1160.400024,1088.721924,1803768
2017-05-15,1165.729980,1167.699951,1157.670044,1161.599976,1089.847656,1195701
2017-05-16,1164.670044,1165.500000,1151.699951,1160.469971,1088.787354,1654389
2017-05-17,1162.599976,1176.000000,1153.670044,1170.300049,1098.010254,2502879
2017-05-18,1159.770020,1166.729980,1144.270020,1148.400024,1077.463135,2155830
2017-05-19,1152.670044,1156.000000,1131.699951,1149.699951,1078.682739,2268141
2017-05-22,1155.329956,1172.670044,1152.670044,1167.969971,1095.824097,2839224
2017-05-23,1170.000000,1176.599976,1151.599976,1160.500000,1088.815552,1463805
2017-05-24,1161.400024,1171.270020,1118.400024,1122.969971,1053.603882,2173069
2017-05-25,1128.000000,1183.329956,1128.000000,1179.229980,1106.388550,5404771
2017-05-26,1180.000000,1199.329956,1169.229980,1191.729980,1118.116455,3066081
2017-05-29,1189.270020,1206.630005,1177.329956,1188.270020,1114.870239,3033658
2017-05-30,1210.670044,1222.630005,1169.329956,1178.369995,1105.581787,6550440
2017-05-31,1181.670044,1190.000000,1167.130005,1173.800049,1101.294189,3000732
2017-06-01,1173.329956,1198.670044,1165.329956,1195.199951,1121.372070,2898184
2017-06-02,1200.000000,1203.329956,1185.400024,1189.329956,1115.864868,1425321
2017-06-05,1196.670044,1206.270020,1189.000000,1203.270020,1128.943604,1906419
2017-06-06,1205.130005,1205.369995,1181.430054,1183.430054,1110.329346,1431069
2017-06-07,1182.670044,1196.329956,1182.000000,1192.400024,1118.745117,1327540
2017-06-08,1192.670044,1199.329956,1181.000000,1182.829956,1109.766235,1428979
2017-06-09,1184.670044,1189.270020,1174.400024,1185.469971,1112.243164,1632207
2017-06-12,1185.199951,1185.329956,1139.270020,1157.729980,1086.216553,4068957
2017-06-13,1163.030029,1169.800049,1157.699951,1159.329956,1087.717651,1412274
2017-06-14,1161.329956,1180.900024,1156.530029,1176.300049,1103.639648,2079657
2017-06-15,1171.430054,1174.599976,1153.329956,1156.900024,1085.437866,1481092
2017-06-16,1156.569946,1167.329956,1147.130005,1151.130005,1080.024414,2243152
2017-06-19,1157.329956,1173.329956,1154.800049,1170.530029,1098.225952,1781056
2017-06-20,1172.469971,1179.300049,1160.130005,1167.000000,1094.914063,1565472
2017-06-21,1172.329956,1188.000000,1167.329956,1169.469971,1097.231567,3556927
2017-06-22,1173.329956,1177.069946,1154.869995,1157.599976,1086.094849,1761759
2017-06-23,1160.000000,1162.170044,1146.000000,1148.469971,1077.528687,1716825
2017-06-27,1145.030029,1158.630005,1123.930054,1134.469971,1064.393433,2317045
2017-06-28,1132.569946,1138.670044,1120.900024,1135.500000,1065.359741,1578525
2017-06-29,1136.069946,1148.770020,1130.369995,1135.770020,1065.613037,2709552
2017-06-30,1132.670044,1132.670044,1107.530029,1125.069946,1055.574097,3251535
2017-07-03,1125.329956,1140.329956,1115.599976,1124.829956,1055.348755,2170096
2017-07-04,1133.329956,1133.329956,1114.000000,1122.229980,1052.909546,1640038
2017-07-05,1122.670044,1132.670044,1120.069946,1130.199951,1060.387207,1034440
2017-07-06,1132.800049,1137.969971,1126.869995,1131.729980,1061.822754,1417581
2017-07-07,1131.329956,1145.270020,1126.800049,1136.270020,1066.082275,1845099
2017-07-10,1141.329956,1159.329956,1141.329956,1154.770020,1083.439575,324259
2017-07-11,1159.599976,1166.599976,1153.329956,1160.729980,1089.031494,2123947
2017-07-12,1165.329956,1171.130005,1157.130005,1159.699951,1088.064819,2036904
2017-07-13,1165.099976,1182.500000,1160.000000,1175.099976,1115.985962,1643754
2017-07-14,1183.000000,1183.000000,1159.550049,1171.199951,1112.282104,1401864
2017-07-17,1178.000000,1182.000000,1162.400024,1171.250000,1112.329834,1646087
2017-07-18,1169.900024,1187.000000,1168.099976,1177.900024,1118.645142,2375324
2017-07-19,1184.000000,1187.000000,1170.099976,1181.300049,1121.874146,1827242
2017-07-20,1182.000000,1194.449951,1176.000000,1185.650024,1126.005371,1845852
2017-07-21,1190.000000,1190.000000,1170.199951,1179.250000,1119.927246,1912305
2017-07-24,1177.000000,1182.650024,1171.099976,1178.000000,1118.740112,1313657
2017-07-25,1178.000000,1179.949951,1165.500000,1170.849976,1111.949829,2182162
2017-07-26,1169.900024,1184.000000,1166.000000,1180.250000,1120.876831,1161591
2017-07-27,1180.800049,1194.900024,1173.000000,1182.050049,1122.586548,3881208
2017-07-28,1184.000000,1190.400024,1153.500000,1161.400024,1102.975220,3278658
2017-07-31,1193.699951,1207.500000,1180.099976,1193.949951,1133.887573,5000536
2017-08-01,1198.250000,1198.250000,1171.699951,1190.050049,1130.183960,2721660
2017-08-02,1191.000000,1191.849976,1172.500000,1176.800049,1117.600586,2154488
2017-08-03,1179.900024,1184.650024,1167.650024,1174.750000,1115.653564,1426006
2017-08-04,1174.000000,1181.949951,1169.699951,1175.849976,1116.698364,1082867
2017-08-07,1176.699951,1184.599976,1172.000000,1179.949951,1120.592041,1035670
2017-08-08,1180.000000,1186.000000,1164.000000,1171.199951,1112.282104,1531255
2017-08-09,1171.000000,1171.000000,1148.000000,1153.900024,1095.852539,1439328
2017-08-10,1151.000000,1166.900024,1140.000000,1157.699951,1099.461304,1713614
2017-08-11,1138.000000,1144.050049,1125.199951,1131.949951,1088.165771,2001103
2017-08-14,1143.250000,1153.000000,1119.000000,1146.900024,1102.537598,1866838
2017-08-16,1149.000000,1152.400024,1123.250000,1142.250000,1098.067383,2143899
2017-08-17,1145.000000,1157.000000,1131.050049,1134.000000,1090.136475,1508949
2017-08-18,1124.000000,1137.650024,1123.000000,1130.599976,1086.868042,1230709
2017-08-21,1133.449951,1140.000000,1124.599976,1127.099976,1083.503418,1651344
2017-08-22,1132.000000,1135.000000,1113.050049,1117.699951,1074.467041,1361351
2017-08-23,1120.000000,1128.849976,1114.400024,1124.150024,1080.667603,1710949
2017-08-24,1130.000000,1135.800049,1126.000000,1131.699951,1087.925537,1316100
2017-08-28,1134.699951,1155.000000,1128.800049,1138.900024,1094.846924,1884734
2017-08-29,1135.650024,1138.750000,1123.349976,1130.050049,1086.339478,1045267
2017-08-30,1140.000000,1145.900024,1133.000000,1139.650024,1095.568115,895791
2017-08-31,1144.000000,1145.000000,1130.500000,1136.300049,1092.347656,1926054
2017-09-01,1134.949951,1144.400024,1131.550049,1139.199951,1095.135254,976551
2017-09-04,1127.949951,1138.949951,1122.000000,1130.650024,1086.916138,1006945
2017-09-05,1131.150024,1139.000000,1122.300049,1126.650024,1083.070801,1110437
2017-09-06,1122.000000,1126.099976,1115.900024,1117.599976,1074.370972,891224
2017-09-07,1121.099976,1130.949951,1118.250000,1129.099976,1085.426025,1038623
2017-09-08,1137.500000,1182.000000,1134.050049,1172.400024,1127.051270,4947759
2017-09-11,1180.000000,1225.000000,1152.550049,1217.849976,1170.743164,4364705
2017-09-12,1219.500000,1234.000000,1219.500000,1230.250000,1182.663574,2451814
2017-09-13,1222.000000,1229.000000,1207.500000,1223.349976,1176.030518,2233311
2017-09-14,1223.550049,1234.000000,1211.500000,1214.199951,1167.234375,1440488
2017-09-15,1214.000000,1221.650024,1202.050049,1212.400024,1165.504028,1723247
2017-09-18,1218.550049,1246.000000,1218.550049,1237.949951,1190.065674,3005809
2017-09-19,1235.000000,1237.800049,1220.500000,1225.900024,1178.481934,900287
2017-09-20,1228.150024,1250.500000,1228.150024,1235.949951,1188.143066,2347635
2017-09-21,1236.900024,1240.000000,1208.750000,1228.050049,1180.548584,2216227
2017-09-22,1228.050049,1229.150024,1176.050049,1184.800049,1138.971558,2968531
2017-09-25,1187.000000,1187.000000,1145.000000,1165.199951,1120.129761,2720490
2017-09-26,1151.000000,1170.000000,1151.000000,1162.900024,1117.918701,1809036
2017-09-27,1172.900024,1172.900024,1131.500000,1137.199951,1093.212769,2317721
2017-09-28,1140.349976,1143.699951,1128.000000,1133.349976,1089.511719,3474398
2017-09-29,1139.949951,1154.050049,1131.050049,1142.050049,1097.875244,3193745
2017-10-03,1155.550049,1157.750000,1128.050049,1134.900024,1091.001831,1413186
2017-10-04,1135.000000,1143.849976,1133.349976,1138.300049,1094.270264,1155472
2017-10-05,1142.000000,1145.800049,1128.500000,1132.050049,1088.262085,1303081
2017-10-06,1135.000000,1144.949951,1135.000000,1141.800049,1097.635010,1814990
2017-10-09,1142.000000,1158.250000,1138.849976,1140.949951,1096.817627,1737288
2017-10-10,1154.000000,1155.250000,1138.250000,1142.699951,1098.500000,2347406
2017-10-11,1147.400024,1151.500000,1127.349976,1133.849976,1089.992310,1638071
2017-10-12,1142.000000,1146.099976,1134.250000,1143.650024,1099.413452,1151274
2017-10-13,1143.650024,1150.000000,1136.150024,1138.650024,1094.606689,1762307
2017-10-16,1143.000000,1150.949951,1140.650024,1144.699951,1100.422607,1189499
2017-10-17,1142.000000,1155.000000,1140.000000,1148.750000,1104.316040,1123634
2017-10-18,1150.000000,1156.900024,1138.099976,1141.400024,1097.250366,1263098
2017-10-19,1143.000000,1147.050049,1137.000000,1139.750000,1095.664185,264888
2017-10-23,1143.000000,1152.000000,1123.199951,1135.750000,1091.818970,1077546
2017-10-24,1139.000000,1145.400024,1126.099976,1142.550049,1098.355835,1281327
2017-10-25,1150.099976,1215.000000,1150.099976,1204.199951,1157.621216,6377478
2017-10-26,1209.949951,1243.500000,1209.150024,1223.500000,1176.174561,5486055
2017-10-27,1232.949951,1242.000000,1220.400024,1224.650024,1177.280273,2036609
2017-10-30,1228.000000,1239.900024,1224.150024,1236.949951,1189.104370,1808153
2017-10-31,1237.000000,1238.199951,1210.800049,1222.300049,1175.020996,1815888
2017-11-01,1226.099976,1236.650024,1213.300049,1215.300049,1168.291748,1929731
2017-11-02,1215.500000,1216.000000,1203.750000,1210.949951,1164.110107,1183382
2017-11-03,1211.000000,1247.150024,1211.000000,1235.000000,1187.229980,1797145
2017-11-06,1225.000000,1241.500000,1218.500000,1224.699951,1177.328125,1691967
2017-11-07,1225.550049,1233.599976,1203.099976,1211.050049,1164.206177,1658527
2017-11-08,1212.000000,1225.000000,1208.199951,1218.199951,1171.079712,1905789
2017-11-09,1220.150024,1231.099976,1205.900024,1215.900024,1168.868530,1733475
2017-11-10,1217.650024,1274.949951,1217.000000,1264.949951,1216.021362,5671395
2017-11-13,1229.800049,1259.949951,1208.199951,1240.550049,1192.565186,5216845
2017-11-14,1235.000000,1238.000000,1207.050049,1210.199951,1163.389038,2519826
2017-11-15,1210.500000,1225.000000,1206.050049,1209.500000,1162.716187,1801470
2017-11-16,1211.099976,1223.900024,1209.000000,1219.300049,1172.137085,2003168
2017-11-17,1230.000000,1239.449951,1215.000000,1222.800049,1175.501831,2261694
2017-11-20,1240.000000,1248.000000,1224.000000,1229.800049,1182.231079,2799314
2017-11-21,1235.500000,1235.500000,1212.250000,1222.650024,1175.357544,2192795
2017-11-22,1225.000000,1232.000000,1215.150024,1222.699951,1175.405518,2266995
2017-11-23,1222.000000,1229.199951,1211.300049,1215.949951,1168.916626,1654930
2017-11-24,1216.000000,1224.000000,1213.500000,1218.500000,1171.368042,1637839
2017-11-27,1215.000000,1234.000000,1215.000000,1224.750000,1177.376221,1464649
2017-11-28,1228.000000,1228.000000,1209.000000,1211.699951,1164.830933,4940494
2017-11-29,1215.449951,1223.000000,1212.000000,1217.849976,1170.743164,2046078
2017-11-30,1215.000000,1223.900024,1209.000000,1216.550049,1169.493530,3419336
2017-12-01,1216.150024,1235.000000,1208.000000,1211.650024,1164.783081,1772981
2017-12-04,1217.000000,1225.099976,1201.800049,1217.500000,1170.406738,1796642
2017-12-05,1214.500000,1214.500000,1191.349976,1209.900024,1163.100708,2139688
2017-12-06,1205.900024,1212.000000,1189.000000,1191.250000,1145.172119,1696890
2017-12-07,1196.000000,1228.449951,1196.000000,1218.400024,1171.271973,2476888
2017-12-08,1225.000000,1227.000000,1217.699951,1220.349976,1173.146484,2316890
2017-12-11,1224.000000,1229.000000,1215.250000,1221.849976,1174.588501,2227028
2017-12-12,1221.199951,1221.500000,1200.500000,1202.900024,1156.371460,2009798
2017-12-13,1204.500000,1210.000000,1185.000000,1189.250000,1143.249390,2262858
2017-12-14,1196.500000,1200.000000,1176.099976,1188.800049,1142.816895,1709762
2017-12-15,1202.000000,1216.250000,1201.000000,1203.550049,1156.996338,2161729
2017-12-18,1195.000000,1224.000000,1175.000000,1217.900024,1170.791382,2851823
2017-12-19,1222.000000,1222.000000,1213.349976,1219.900024,1172.713867,2878543
2017-12-20,1217.199951,1240.449951,1209.000000,1232.500000,1184.826538,3293207
2017-12-21,1239.000000,1265.000000,1237.000000,1258.800049,1210.109253,3664052
2017-12-22,1260.400024,1270.000000,1253.000000,1266.150024,1217.174927,2490561
2017-12-26,1271.800049,1275.000000,1257.300049,1269.699951,1220.587646,2493302
2017-12-27,1268.900024,1275.949951,1251.300049,1257.849976,1209.196045,1675081
2017-12-28,1257.500000,1264.949951,1249.449951,1252.750000,1204.293213,2850194
2017-12-29,1262.000000,1270.000000,1247.949951,1258.250000,1209.580566,1819413
2018-01-01,1261.000000,1274.000000,1255.900024,1260.699951,1211.935669,2048058
2018-01-02,1267.000000,1269.900024,1242.849976,1249.750000,1201.409302,1512324
2018-01-03,1255.900024,1283.949951,1251.500000,1275.300049,1225.971069,2720736
2018-01-04,1284.949951,1320.000000,1280.099976,1315.699951,1264.808228,4546456
2018-01-05,1325.000000,1328.949951,1308.000000,1314.900024,1264.039307,2418902
2018-01-08,1316.500000,1345.949951,1316.500000,1338.250000,1286.486084,3513256
2018-01-09,1340.000000,1343.000000,1326.400024,1332.750000,1281.198853,1703294
2018-01-10,1332.199951,1336.500000,1317.650024,1323.750000,1272.546997,1098019
2018-01-11,1320.199951,1326.800049,1313.050049,1323.550049,1272.354858,1232290
2018-01-12,1325.500000,1332.300049,1309.750000,1329.150024,1277.738037,1825056
2018-01-15,1334.849976,1351.199951,1323.599976,1325.949951,1274.661865,2386631
2018-01-16,1331.050049,1339.650024,1323.349976,1326.199951,1274.902100,3139385
2018-01-17,1323.000000,1357.000000,1320.250000,1353.349976,1301.001953,2724814
2018-01-18,1360.000000,1385.000000,1350.449951,1360.800049,1308.163940,4966982
2018-01-19,1362.000000,1378.650024,1353.500000,1371.449951,1318.401978,2127776
2018-01-22,1289.199951,1403.650024,1289.199951,1398.849976,1344.742065,3067658
2018-01-23,1406.000000,1415.000000,1393.099976,1410.699951,1356.133667,4804202
2018-01-24,1407.099976,1409.800049,1389.800049,1401.199951,1347.001221,2147973
2018-01-25,1392.000000,1427.050049,1392.000000,1416.500000,1361.709351,6113475
2018-01-29,1418.000000,1441.650024,1418.000000,1431.949951,1376.561646,2945415
2018-01-30,1429.949951,1436.699951,1406.750000,1429.900024,1374.591187,1988140
2018-01-31,1431.900024,1439.699951,1412.000000,1416.500000,1361.709351,2614515
2018-02-01,1458.900024,1470.000000,1405.199951,1455.599976,1399.296875,8187730
2018-02-02,1448.000000,1448.000000,1410.050049,1415.449951,1360.699951,3621563
2018-02-05,1380.000000,1400.000000,1355.099976,1363.650024,1310.903564,3060688
2018-02-06,1319.949951,1372.349976,1294.250000,1353.050049,1300.713623,4230633
2018-02-07,1370.000000,1370.000000,1330.000000,1333.750000,1282.160156,2927403
2018-02-08,1345.000000,1359.500000,1333.000000,1347.400024,1295.282227,1932082
2018-02-09,1324.800049,1343.000000,1318.099976,1329.250000,1277.834229,2029257
2018-02-12,1334.550049,1355.000000,1334.550049,1350.500000,1298.262207,1543603
2018-02-14,1354.699951,1372.500000,1345.599976,1361.199951,1308.548218,2310144
2018-02-15,1364.400024,1370.000000,1346.400024,1350.349976,1298.118042,1861841
2018-02-16,1358.000000,1364.000000,1320.449951,1328.400024,1277.017212,1424576
2018-02-19,1328.000000,1330.949951,1287.000000,1295.500000,1245.389648,4275673
2018-02-20,1300.000000,1309.599976,1287.250000,1290.599976,1240.679199,2063972
2018-02-21,1299.000000,1299.599976,1279.000000,1282.800049,1233.181030,1584305
2018-02-22,1278.000000,1298.000000,1276.000000,1292.000000,1242.025024,3028574
2018-02-23,1292.599976,1305.000000,1280.400024,1301.699951,1251.349854,2176017
2018-02-26,1306.000000,1347.699951,1306.000000,1344.250000,1292.254028,2239306
2018-02-27,1347.500000,1355.800049,1331.300049,1338.099976,1286.341919,2243499
2018-02-28,1328.000000,1331.599976,1310.599976,1318.150024,1267.163574,2439968
2018-03-01,1319.000000,1332.900024,1313.099976,1315.199951,1264.327637,1927606
2018-03-05,1312.699951,1312.699951,1297.949951,1300.699951,1250.388550,1302005
2018-03-06,1308.699951,1318.900024,1275.000000,1283.400024,1233.757813,2381856
2018-03-07,1284.000000,1293.900024,1260.000000,1263.300049,1214.435303,2156582
2018-03-08,1271.900024,1289.800049,1259.250000,1283.800049,1234.142334,3588828
2018-03-09,1285.199951,1296.050049,1280.000000,1290.500000,1240.583130,2508919
2018-03-12,1300.000000,1312.000000,1297.000000,1310.050049,1259.376953,2267260
2018-03-13,1311.400024,1322.949951,1294.050049,1302.750000,1252.359253,1915199
2018-03-14,1303.000000,1313.000000,1292.000000,1303.250000,1252.840088,1714051
2018-03-15,1304.900024,1309.599976,1292.099976,1295.099976,1245.005005,1178352
2018-03-16,1299.900024,1303.900024,1260.400024,1269.300049,1220.203125,5152611
2018-03-19,1280.000000,1292.000000,1265.849976,1279.550049,1230.056641,4452882
2018-03-20,1275.000000,1300.000000,1275.000000,1293.500000,1243.467163,2831066
2018-03-21,1295.000000,1313.599976,1295.000000,1309.349976,1258.703979,2835466
2018-03-22,1314.800049,1321.400024,1289.000000,1296.250000,1246.110840,1834024
2018-03-23,1278.599976,1283.300049,1261.500000,1267.900024,1218.857300,2280525
2018-03-26,1268.000000,1300.099976,1268.000000,1297.400024,1247.216309,1697069
2018-03-27,1307.000000,1314.000000,1301.000000,1307.550049,1256.973511,2003736
2018-03-28,1301.099976,1325.000000,1292.400024,1310.900024,1260.193970,3989865
2018-04-02,1313.000000,1339.500000,1312.050049,1335.949951,1284.275024,1302024
2018-04-03,1332.750000,1339.000000,1318.050049,1330.400024,1278.939697,1123582
2018-04-04,1331.000000,1332.699951,1290.199951,1296.150024,1246.014648,1285513
2018-04-05,1314.000000,1335.050049,1311.000000,1328.800049,1277.401733,1758313
2018-04-06,1305.199951,1323.000000,1305.199951,1316.550049,1265.625610,1492796
2018-04-09,1318.000000,1333.000000,1317.849976,1327.900024,1276.536499,1118116
2018-04-10,1328.000000,1355.449951,1328.000000,1349.900024,1297.685547,2177789
2018-04-11,1358.400024,1359.400024,1340.000000,1352.750000,1300.425171,1536552
2018-04-12,1356.300049,1361.400024,1345.550049,1357.449951,1304.943481,1695410
2018-04-13,1362.000000,1364.349976,1340.599976,1354.849976,1302.443970,1320241
2018-04-16,1347.900024,1372.000000,1346.150024,1368.099976,1315.181519,1304778
2018-04-17,1370.500000,1377.900024,1355.199951,1359.550049,1306.962280,1058589
2018-04-18,1363.099976,1371.449951,1351.000000,1360.099976,1307.490967,1459202
2018-04-19,1365.099976,1388.099976,1361.800049,1385.000000,1331.427734,2229317
2018-04-20,1385.000000,1385.000000,1359.000000,1365.050049,1312.249634,1091415
2018-04-23,1370.000000,1378.000000,1355.500000,1360.000000,1307.394775,1364935
